userName,score,at,content
Pengguna Google,3,2025-04-17 14:41:01,Aplikasi ini jelek !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
Pengguna Google,5,2025-04-17 14:40:52,bagus bangt
Pengguna Google,1,2025-04-17 14:40:52,udah laporin pemain yang ngetrol/sengaja mati sama zona ehh gak di tindak malah bilang kurang bukti dasar game aneh
Pengguna Google,1,2025-04-17 14:39:48,"garena gimana sihh gada apa' tiba tiba akun gue di suspen permanen, pas dm ig ga di baless, game burukkkkk udh 3× akun gue di suspen cape main epep, udh cape cape rawat akun ehh garenaa enakkk bgddd tiba' di suspen permanen #sakittthatiiii"
Pengguna Google,2,2025-04-17 14:38:59,Game tolol masak udah repot Chet gak kebened tolong lah dibenerin saya sering Skali katemu cheter tlepord masak sudah di repod tidak dibenerin aduh Garena banerin dong plis
Pengguna Google,3,2025-04-17 14:38:44,"seruu,cuman aga lag lag gtu"
Pengguna Google,5,2025-04-17 14:38:18,worth it buat game seterkenal ini
Pengguna Google,5,2025-04-17 14:36:44,game ya bagus dan seru
Pengguna Google,5,2025-04-17 14:35:49,welcome back free fire gua akan comeback kembali sekian lama 3thn pensi udah kangen juga ama free fire
Pengguna Google,1,2025-04-17 14:35:01,hari gini bug damage masih ada 🤣👎
Pengguna Google,2,2025-04-17 14:34:06,update doang gede tp ke jaringan ngeefek bet tolong jga di perbaiki isu jaringan
Pengguna Google,5,2025-04-17 14:32:37,karena game ini bagus
Pengguna Google,5,2025-04-17 14:32:24,Game nya sangat bagus sekali enak untuk di mainnin level boyh pas nya agk di cepeti. Y min
Pengguna Google,1,2025-04-17 14:28:05,telalu mahal
Pengguna Google,5,2025-04-17 14:27:32,seruu bgt soal nya game nya kayak kita tuh pantang menyerah gitu lohhh
Pengguna Google,5,2025-04-17 14:27:01,"gamenya bagus banget tapi sering lelet tolong di perbaiki gamenya, terus perbaiki bug nya ya Garena ok itu saja terima kasih"
Pengguna Google,5,2025-04-17 14:26:44,Bagus dan mengesankan.
Pengguna Google,5,2025-04-17 14:25:40,bintang lima sayangnyaa jaringan sering leg sendri pdahal ping 50 tolong untuk Garena di benarkan apa cuma di akun gua doang?
Pengguna Google,5,2025-04-17 14:24:56,bagus
Pengguna Google,1,2025-04-17 14:24:09,gamenya todak memarik karna saat dikasih tim sama gue saat solo sangat bot aku berharap garena ber tindak
Pengguna Google,5,2025-04-17 14:23:49,bagus aku suka banget sama ff
Pengguna Google,5,2025-04-17 14:23:42,Seru uy👍👍👍👍👍
Pengguna Google,4,2025-04-17 14:23:02,👍😎👌
Pengguna Google,5,2025-04-17 14:21:08,game play nya baguslah karna gue elit cs semoga cs elite dikembalikan oleh Garena salam booyah
Pengguna Google,1,2025-04-17 14:19:38,apa ini barusan saya menerima update lalu sudah tidak bisa top up menggunakan pulsa lagi di dalam game 17-04-2025 tolong di perbaiki
Pengguna Google,5,2025-04-17 14:19:09,"sangat bagus FF ini, tapi jaringan ya lah perbaikin"
Pengguna Google,5,2025-04-17 14:18:16,"mimim garena,tolong MB nya di turun nin dan keluarkan ivent invet gratis"
Pengguna Google,1,2025-04-17 14:17:35,tidak perlu kata kata yang penting bukti nyata
Pengguna Google,5,2025-04-17 14:15:31,"ML HAMA, PUBG HAMA, EPEP MABARRRRRRRRRRRRRR............ selengkapnya."
Pengguna Google,1,2025-04-17 14:14:32,Gk usah buat karakter jadi tembus
Pengguna Google,1,2025-04-17 14:13:59,game apa ini jaringannya lag bgt kek jmbt bintang 1
Pengguna Google,5,2025-04-17 14:13:56,game ini sangat menantang sehingga membuat tertarik
Pengguna Google,4,2025-04-17 14:12:42,Ok bagus juga
Pengguna Google,5,2025-04-17 14:12:03,Seru banget karna aku MVP terus. nah kan aku lagi main tiba² aku masuk konten bang andra seneng banget aku terus serunya lagi kita bisa mabar 🤩 aku dan temen aku seneng banget makasih ya garena karna kamu aku jadi seneng karna game kamu oh iya nama akun aku aguspuntat pake huruf kecil semua ok salam dari Naomi🙏🎀
Pengguna Google,5,2025-04-17 14:12:02,Sangat baguss
Pengguna Google,4,2025-04-17 14:10:55,tolong bug nya jangan lupa di perbaiki
Pengguna Google,5,2025-04-17 14:09:45,bagus
Pengguna Google,5,2025-04-17 14:07:32,knp saya di aidrop gk bisa beli pakek pulsa
Pengguna Google,5,2025-04-17 14:07:21,seru bangett
Pengguna Google,1,2025-04-17 14:07:13,donglotnya lama banget
Pengguna Google,5,2025-04-17 14:06:58,saol mic
Pengguna Google,5,2025-04-17 14:06:26,seru bet dah boyah cuy
Pengguna Google,1,2025-04-17 14:05:20,kek Taek ngeleg mulu
Pengguna Google,5,2025-04-17 14:05:04,aku suka 🥰🥰🥰🥰🥰🥰
Pengguna Google,1,2025-04-17 14:05:00,main jaringan suka ngelag hp juga ikut ngeframe+ngeleg giliran buka aplikasi lain lancar tolong berikan centang 1 para bocil kematian kalo bisa biar di respon
Pengguna Google,1,2025-04-17 14:04:31,"garena stress, player ngecheat tembus tembok masih aj di biarin, gk di ban"
Pengguna Google,4,2025-04-17 14:02:49,"game nya bagus tapi ada sedikit bug jaringan saya yang bagus udh pake paket data dan wifi tetap ngelek,baru musuh tembus sama tembok,glowall. semoga di perbaiki lagi"
Pengguna Google,5,2025-04-17 14:02:45,sangat seru
Pengguna Google,5,2025-04-17 14:02:35,sangat bagusss gw suka tapi aku login pasti keluar maaf ya di perbaiki kalo main br rank bisa nembus gitu
Pengguna Google,5,2025-04-17 14:01:04,mantap bagus
Pengguna Google,5,2025-04-17 14:00:46,game nya bagus tapi bikin batre hp nguras
Pengguna Google,5,2025-04-17 13:59:09,game sangat baguss
Pengguna Google,5,2025-04-17 13:57:44,mantap nabila
Pengguna Google,5,2025-04-17 13:57:26,Game yang sangat Bagus
Pengguna Google,1,2025-04-17 13:55:36,bug dynamic duo ga nambah nambah piye garena collab terus
Pengguna Google,4,2025-04-17 13:55:35,bagussss
Pengguna Google,1,2025-04-17 13:55:08,gemnya burik bikin sakit mata
Pengguna Google,1,2025-04-17 13:54:53,"wehh pas semenjak update kemarin setiap nge gloo wall pas perang di rank suka ngebug tiba"" kayak teleportasi gitu ngehadapnya bukan ke gloo wall tapi ke arah gak jelas, aku kira dari hp saya yg Ngebug nya ternyata temen ku sama"
Pengguna Google,1,2025-04-17 13:54:12,Garena pilih kasi dikasi musuh jago lah teman gua bot
Pengguna Google,5,2025-04-17 13:53:49,geam pelit GK kasih dm
Pengguna Google,5,2025-04-17 13:53:27,karna enak bisa main dengan siapapun
Pengguna Google,5,2025-04-17 13:53:27,geme nya sangat bagus dan saya main dari 2019
Pengguna Google,5,2025-04-17 13:52:04,"game nya bagus memiliki grafik yang bagus memiliki map yang banyak , apa lagi mb download datanya menurut gw pas gak kebanyakan"
Pengguna Google,5,2025-04-17 13:49:44,plis Garena tempat ngendok di clock tower jangan di ilangin
Pengguna Google,5,2025-04-17 13:49:11,mantap
Pengguna Google,1,2025-04-17 13:49:10,Gamebotai
Pengguna Google,1,2025-04-17 13:49:05,karena aku sudah lama pakai aplikasi ini tapi lama kelamaan menjadi eror lah apalah bikin malas jadinya
Pengguna Google,5,2025-04-17 13:48:59,Keren coyy
Pengguna Google,4,2025-04-17 13:48:40,Min tolong dong jaringan nya kalok main ff kok sering ngelek padahal jaringan udah bagus kali
Pengguna Google,5,2025-04-17 13:47:18,🫵💃💃💃💃💃💃💃💃💃
Pengguna Google,1,2025-04-17 13:46:47,ngebug teus garena aku cape turun dari gm ke diamond
Pengguna Google,5,2025-04-17 13:46:38,aku cinta ff
Pengguna Google,1,2025-04-17 13:45:42,ff buruk
Pengguna Google,4,2025-04-17 13:45:00,bgs lumayan
Pengguna Google,5,2025-04-17 13:44:00,bagus
Pengguna Google,5,2025-04-17 13:42:44,gem sangat bagus tapi bukk mllu
Pengguna Google,5,2025-04-17 13:41:47,bagus
Pengguna Google,5,2025-04-17 13:40:51,Bagus
Pengguna Google,5,2025-04-17 13:40:26,saya cinta ff
Pengguna Google,5,2025-04-17 13:39:57,game paling bagus menurut ku tapi hpp ku ram 2 aku maksa main ff kesayangan gys
Pengguna Google,5,2025-04-17 13:39:12,enakk Banget dimainin tapi suka ngeleg
Pengguna Google,5,2025-04-17 13:38:57,Tambah burik
Pengguna Google,5,2025-04-17 13:38:12,gamenya seru
Pengguna Google,5,2025-04-17 13:38:03,seru
Pengguna Google,5,2025-04-17 13:35:03,bagus
Pengguna Google,5,2025-04-17 13:34:21,Ini kenapa gak bisa download ah🤬🤬
Pengguna Google,5,2025-04-17 13:34:01,burikkk
Pengguna Google,5,2025-04-17 13:32:52,"game ini sangat seru,dan game nya bagus banget dan bikin gk bosen sama sekali main game ini"
Pengguna Google,5,2025-04-17 13:32:35,menarik boyah seru
Pengguna Google,4,2025-04-17 13:32:24,lumayan lah buat gabut main game nya
Pengguna Google,5,2025-04-17 13:32:22,𝚔𝚊𝚖𝚒 𝚜𝚎𝚖𝚞𝚊 𝚜𝚞𝚔𝚊 𝚏𝚏
Pengguna Google,1,2025-04-17 13:32:01,akun ku diben padahal nggak makek cit loh garena
Pengguna Google,5,2025-04-17 13:31:58,bagus
Pengguna Google,5,2025-04-17 13:31:09,yh lumayan tapi buat naek darah🗿tapi bole lh
Pengguna Google,1,2025-04-17 13:30:34,"apalah, masa udh kena kepala, kaga mati"
Pengguna Google,5,2025-04-17 13:28:54,Halo untuk game ini seru banyak update nya dan bagus untuk dimainkan tapi main ff itu harus ada waktu untuk belajar Oke ya dan juga tau waktu untuk ibadah
Pengguna Google,5,2025-04-17 13:28:33,bagus
Pengguna Google,2,2025-04-17 13:28:20,game kentang banyak bug damagenya tolong di perbaiki lagi untuk bug damage nya dan kenyamanan bermainnya
Pengguna Google,5,2025-04-17 13:27:49,sangat menyenangkan
Pengguna Google,5,2025-04-17 13:27:19,👍
Pengguna Google,2,2025-04-17 13:24:17,Garena kasi dm gratis dlo
Pengguna Google,1,2025-04-17 13:24:01,game banyak bocil nya 🤣🤣
Pengguna Google,1,2025-04-17 13:23:15,epep burik 8 bit gada pintu sakit mata game gajelas banyak bug jaringan sering ngeleg
Pengguna Google,1,2025-04-17 13:22:48,Garena ff ku kalok gak bisa
Pengguna Google,5,2025-04-17 13:22:32,aku udah 6 THN main tolong Garena kalo mau ngeluarin SG jangan spinan menara capek udah banyak keluar duit apalagi tinggal 1 baru lagi oh iya satu lagi misalnya mau ngeluarin SG lagi kalo bisa OPM biar misalnya udah habis duit banyak kalo dapet gak rugi tolong Garena.
Pengguna Google,5,2025-04-17 13:20:37,Garena coba SG Grun Di Geratissn
Pengguna Google,2,2025-04-17 13:20:16,"untuk pihak Garena saya mohon sebesar-besarnya kepada Garena untuk gema udh bagus banget tapi tolong kurangin Mb nya soalnya hp saya ngeleg"" mohon maaf sekali lagi untuk ukuran mbnya280 aja terima kasih"
Pengguna Google,5,2025-04-17 13:19:45,"asik banget, bisa Mabar sama temen"
Pengguna Google,2,2025-04-17 13:19:38,tolong di perbaiki buk gak bisa di pakay bandel ny
Pengguna Google,5,2025-04-17 13:19:13,game nya seru
Pengguna Google,1,2025-04-17 13:19:10,karena njengkeli
Pengguna Google,5,2025-04-17 13:18:40,game nya bagus
Pengguna Google,5,2025-04-17 13:18:14,ff bagus aku jago main ff
Pengguna Google,5,2025-04-17 13:17:48,bagus tapi lain kali di cs rank kasih aku skar 🥲🥲🥲🥲
Pengguna Google,1,2025-04-17 13:16:13,"Garena,Apalah Bug jaringan Mulu,padahal jaringan bagus Tolong lah perbaiki bug jaringan.Sekian trimakasih"
Pengguna Google,1,2025-04-17 13:16:08,Ngelag
Pengguna Google,5,2025-04-17 13:16:06,bagus sekali
Pengguna Google,1,2025-04-17 13:15:04,min kenapa setiap saya main terus kembali ke awal??
Pengguna Google,1,2025-04-17 13:13:15,"untuk developer tolong bug nya di kurangin, udah terlalu banyak buk malah semakin update semakin banyak bug nya"
Pengguna Google,5,2025-04-17 13:10:36,bagus banget
Pengguna Google,5,2025-04-17 13:10:21,🤩
Pengguna Google,1,2025-04-17 13:09:54,aku tadi main terus sinyal ku ku neglek dan dan sistem bilang sengaja kalah terus honor sekor ku ngurang
Pengguna Google,5,2025-04-17 13:08:49,tolong min jaringan nya benerin kalauu main jaringan nya jelek mulu susah main nya
Pengguna Google,5,2025-04-17 13:08:48,uuu permainan nyaa seruuu bgtttttt
Pengguna Google,5,2025-04-17 13:08:36,tu aku kasih bintang lima tapi beri aku aku hoki minnn🗿🗿😁😁
Pengguna Google,1,2025-04-17 13:08:02,Game Nya Bagus Tapi Kalo Pas Main Kok Jaringan Nya Sering Ngeleg Padahal Wifi KU Lancar Banget
Pengguna Google,5,2025-04-17 13:07:32,garena benerin sinyal sinyal gua bagus tapi ngelag
Pengguna Google,5,2025-04-17 13:06:51,sangat amat seru sih ini game mending kalian donwlod dehh
Pengguna Google,1,2025-04-17 13:05:52,game rusak habis update bukanya bagus malah ngelek terus² San padahal main pake wifi nya lancar pas di game ngelek terus cepat lah perbaiki 😑😑😑
Pengguna Google,5,2025-04-17 13:04:57,sangat seru cocok untuk orang yang suka berperang
Pengguna Google,1,2025-04-17 13:03:24,jaringan tidak setabil dan bug demeg
Pengguna Google,1,2025-04-17 13:02:28,AĶUN KU BID KENAPA AKUN SAYA KE BID 📿📿📿📿
Pengguna Google,5,2025-04-17 13:01:53,freefiree
Pengguna Google,5,2025-04-17 13:01:49,aku sangat menyukai game free fire
Pengguna Google,1,2025-04-17 13:01:25,kerena tembus glowal
Pengguna Google,5,2025-04-17 13:00:58,manta main ff
Pengguna Google,2,2025-04-17 13:00:30,gaada tombol nyg keluar ini eror Giman nya agak gaada tombol yg keluar trs in gimana contoh nya team dan lain lain
Pengguna Google,1,2025-04-17 12:59:47,buruk
Pengguna Google,1,2025-04-17 12:59:37,knp ff saya ada maf eror padahal udah pake wifi
Pengguna Google,5,2025-04-17 12:58:54,Gemesnya seru
Pengguna Google,5,2025-04-17 12:58:00,Bagus
Pengguna Google,5,2025-04-17 12:56:48,"lebih bagus dulu,saya mohon kecil kan size nya klo bisa untuk ram dibawah 2 terima kasih"
Pengguna Google,5,2025-04-17 12:56:32,gamenya bagus
Pengguna Google,5,2025-04-17 12:54:57,game favorit dari 2020
Pengguna Google,1,2025-04-17 12:53:58,burik
Pengguna Google,5,2025-04-17 12:53:47,bagus
Pengguna Google,1,2025-04-17 12:52:56,plis min seat ff ku pada ilang padahal udah di download tapi pas di pake ga keliatan di lobby tapi keliatan di temen gmn min
Pengguna Google,3,2025-04-17 12:52:03,tolong devloper gamenya agak dibenerin soalnya aku ilang satu akun padahal itu satu satunya akun aku yang bagus 😭😭😭😭
Pengguna Google,5,2025-04-17 12:51:50,Keren
Pengguna Google,5,2025-04-17 12:51:42,ff sangat bagus
Pengguna Google,5,2025-04-17 12:49:53,Semoga berkembang
Pengguna Google,5,2025-04-17 12:49:28,saya suka game ini
Pengguna Google,1,2025-04-17 12:48:52,"min ff knp match lama bngt, jadi mls main"
Pengguna Google,5,2025-04-17 12:47:58,Saya sangat senang dengan game ini
Pengguna Google,5,2025-04-17 12:45:17,baguss
Pengguna Google,1,2025-04-17 12:45:00,heh Garena kenapa sih aku kalah terussss jadi turun rank aku
Pengguna Google,1,2025-04-17 12:44:29,ga dapet sg gurun pasir😭😭
Pengguna Google,5,2025-04-17 12:43:51,Geme ini sangat populer
Pengguna Google,2,2025-04-17 12:41:56,waktunya comeback 😝🤚💩🤚
Pengguna Google,5,2025-04-17 12:41:10,game bagus gw baru saja heroik garena😜
Pengguna Google,5,2025-04-17 12:40:42,buat karakter keli semakin cepat biar membawa senjata
Pengguna Google,5,2025-04-17 12:40:32,mantap
Pengguna Google,1,2025-04-17 12:40:02,game play nya bagus tapi kenapa saya kena pelanggaran. katanya anda sengaja kalah padahal kan saya udah setenga mati nembakin musuhnya kok saya kena pelanggaran gua udah di sampah Mulu lagi
Pengguna Google,5,2025-04-17 12:39:19,bagus
Pengguna Google,5,2025-04-17 12:39:04,gamenya bagus gak bisa didonlod
Pengguna Google,5,2025-04-17 12:38:59,wahai garena game nya baguss sekali tapi kasih lah saya hoki saya spin gk hoki hoki aaaaaaaaaaaaaaaaaaaa
Pengguna Google,5,2025-04-17 12:38:50,bagus banget
Pengguna Google,5,2025-04-17 12:38:45,burik tapi seruuu5 bintang
Pengguna Google,5,2025-04-17 12:38:37,"Gamenya bagus keren, dulu saya main hp ram 2 dan itu bener bener ngeleg banget 😓 sering keluar sendiri pas main , pokoknya ngelag ngelag dan aku hapus lah ff nya . . . , tapi tetap bagus 🤩dan semenjak saya ganti hp saya download ff lagi, dan bener bener udah bagus banget ff nyaa dari grafik udah hd menurut ku, banyak senjata baru 😆, jadi kepengen top up terus 🤭"
Pengguna Google,1,2025-04-17 12:38:33,ff mah burik mending ml BB ff burik burik burik 🤭🤭🤭🤭🤭🤭🤭🤭🤭🤭🤭🤭🤭🤭🤭🤭🤭🤭🤭🤭🤭🤭🤭🤭🤭🤭🤭🤭🤭🤭🤭🤭🤭🤭🤭🤭🤭🤭🤭🤭🤭🤭💩💩💩
Pengguna Google,1,2025-04-17 12:38:00,peak old balik gw combeck lagi
Pengguna Google,5,2025-04-17 12:37:50,sangat seru
Pengguna Google,5,2025-04-17 12:36:51,sangat bagusssss
Pengguna Google,4,2025-04-17 12:35:42,😊😊😊seru Bangettt gm ny
Pengguna Google,2,2025-04-17 12:33:42,gemnya seru tapi minusnya selalu dapat tim draksistem mulu menang sekali tusunnya 10 kali🙏
Pengguna Google,5,2025-04-17 12:33:38,game burikkkk
Pengguna Google,5,2025-04-17 12:33:03,sangat baik
Pengguna Google,5,2025-04-17 12:32:35,bagus sekali
Pengguna Google,5,2025-04-17 12:31:34,asik seru
Pengguna Google,3,2025-04-17 12:31:27,"game seru well, ayok dowload,"
Pengguna Google,5,2025-04-17 12:30:42,game ini cocok untuk di main kan kapan saja
Pengguna Google,5,2025-04-17 12:30:09,bagus 👍👍👍🏿👍🏻
Pengguna Google,5,2025-04-17 12:29:21,aku suka (Y)
Pengguna Google,5,2025-04-17 12:29:00,game keren dan mantan👍
Pengguna Google,1,2025-04-17 12:28:49,epep burik 8bit
Pengguna Google,5,2025-04-17 12:28:47,PERMAINAN nya sangat seruh
Pengguna Google,5,2025-04-17 12:28:24,"Seru bgtt, kalo gabut bisa main ini"
Pengguna Google,5,2025-04-17 12:28:12,yh aq suka bgtyh!😻 buatkylian kalo epep kliyan ngeleg SALAHIN HP KYLIAN KOCAFG😹
Pengguna Google,5,2025-04-17 12:28:09,bagus
Pengguna Google,5,2025-04-17 12:27:38,kerja bagus
Pengguna Google,5,2025-04-17 12:27:13,ff apik
Pengguna Google,1,2025-04-17 12:26:49,disini saya ada keriru buat Garena masah saat berperangg jaringannya 999+ gantian matii jaringannya bguss
Pengguna Google,5,2025-04-17 12:25:30,seru
Pengguna Google,1,2025-04-17 12:23:57,dongggoo
Pengguna Google,5,2025-04-17 12:23:32,MANTAP
Pengguna Google,1,2025-04-17 12:23:10,ohhh
Pengguna Google,1,2025-04-17 12:21:59,Kenapa sih sekarang garena akun aku ke suspend semua ke suspend gimana sih Garena
Pengguna Google,5,2025-04-17 12:21:51,terbaik
Pengguna Google,1,2025-04-17 12:21:40,min gua udah kesel sama ini game akun gua sultan kok jadi akun bot pas login ff ahhhhhhhhh😡😡😡😡😡🤬🤬🤬🤬 gua benci sama ff gua udah habis duit beli akun sultan malah jadi bot di buat kalian terjadinya saat gua login pada jam 5 sore saat server soccer
Pengguna Google,5,2025-04-17 12:17:25,seru banget
Pengguna Google,5,2025-04-17 12:16:33,bagus tapi sg yang pelurunya satu damagenya. dikurangi
Pengguna Google,5,2025-04-17 12:15:48,game ini bagus
Pengguna Google,5,2025-04-17 12:15:32,gem keren.. yg jaman dulu.. itu tabungan aku.. Sampek sekarang.. belum pernah ambil uang..
Pengguna Google,5,2025-04-17 12:12:28,game nya bgus tapi klau bisa bug nya di kurangi
Pengguna Google,3,2025-04-17 12:12:06,tolong lah garena gua maen ini game dari 2018 setiap nge glowall ga pernah tu yg namanya ngeblink blink eh sekaramg malah kaya gini bikin orang maen ga nyaman tolong di perbaiki lagi
Pengguna Google,5,2025-04-17 12:09:59,saranku even oldnya yg udah rilis ngk usah di rilis lgi garena soalnya itu yg membedakan player baru dan old dan juga membuat akun old bisa lebih berharga lgi
Pengguna Google,5,2025-04-17 12:09:45,good
Pengguna Google,5,2025-04-17 12:09:39,Gila bagus banget game ini
Pengguna Google,1,2025-04-17 12:09:26,"sumpah nyesel gw spin SG satu batu lgi susah dapetin nya,,"
Pengguna Google,2,2025-04-17 12:08:44,ff sebenarnya grafik nya udah bagus tapi sering ngelek²kan dan juga banyak banget yang berubah seperti topi jerami di keluarin di server Indonesia
